Source,Site,Month,Year,Parameter,Value,Units
DEP,ILW110,3,2022,TKN,0.04,mg/L
DEP,HIL053,3,2022,TKN,0.04,mg/L
DEP,PEV040,2,2022,TKN,0.04,mg/L
DEP,BOC072,2,2022,TKN,0.04,mg/L
DEP,PEV040,2,2022,TKN,0.04,mg/L
DEP,HIL059,3,2022,TKN,0.04,mg/L
DEP,BOC080,3,2022,TKN,0.14,mg/L
DEP,JUP123,6,2022,TKN,0.02984,mg/L
DEP,BOY094,6,2022,TKN,0.04848,mg/L
DEP,HIL057,8,2022,TKN,0.05148,mg/L
DEP,HIL057,5,2022,TKN,0.02984,mg/L
DEP,ILW115,2,2022,TKN,0.04,mg/L
DEP,HIL058,5,2022,TKN,0.04695,mg/L
DEP,BAK025,5,2022,TKN,0.02984,mg/L
DEP,GOC009,4,2022,TKN,0.04,mg/L
DEP,HIL062,4,2022,TKN,0.04,mg/L
DEP,BOC081,2,2022,TKN,0.04,mg/L
DEP,GOC010,9,2022,TKN,0.07222,mg/L
DEP,GOC005,9,2022,TKN,0.04508,mg/L
DEP,BOC073,1,2022,TKN,0.04,mg/L
DEP,BOC076,1,2022,TKN,0.04,mg/L
DEP,PEV049,3,2022,TKN,0.04,mg/L
DEP,BOC074,5,2022,TKN,0.02984,mg/L
DEP,JUP123,5,2022,TKN,0.02984,mg/L
DEP,BOY096,5,2022,TKN,0.02984,mg/L
DEP,BOY101,6,2022,TKN,0.02984,mg/L
DEP,BOC080,8,2022,TKN,0.02984,mg/L
DEP,JUP124,4,2022,TKN,0.064,mg/L
DEP,JUP129,4,2022,TKN,0.071,mg/L
DEP,STL170,7,2022,TKN,0.02984,mg/L
DEP,BOY099,2,2022,TKN,0.04,mg/L
DEP,JUP120,4,2022,TKN,0.128,mg/L
DEP,ILW111,4,2022,TKN,0.04,mg/L
DEP,BAK026,7,2022,TKN,0.02984,mg/L
DEP,PEV051,7,2022,TKN,0.02984,mg/L
DEP,HIL050,7,2022,TKN,0.1421,mg/L
DEP,PEV041,7,2022,TKN,0.02984,mg/L
DEP,HIL057,3,2022,TKN,0.04,mg/L
DEP,GOC008,7,2022,TKN,0.02984,mg/L
DEP,STL164,8,2022,TKN,0.05355,mg/L
DEP,STL168,1,2022,TKN,0.103,mg/L
DEP,JUP121,3,2022,TKN,0.092,mg/L
DEP,GOC006,6,2022,TKN,0.02984,mg/L
DEP,STL161,6,2022,TKN,0.07187,mg/L
DEP,BOC079,6,2022,TKN,0.03306,mg/L
DEP,ILW117,9,2022,TKN,0.02984,mg/L
DEP,STL165,1,2022,TKN,0.04,mg/L
DEP,PEV049,9,2022,TKN,0.07092,mg/L
DEP,JUP121,3,2022,TKN,0.086,mg/L
DEP,GOC001,4,2022,TKN,0.04,mg/L
DEP,GOC014,4,2022,TKN,1.183,mg/L
DEP,BAK032,4,2022,TKN,0.04,mg/L
DEP,GOC013,4,2022,TKN,0.04,mg/L
DEP,GOC007,1,2022,TKN,0.04,mg/L
DEP,BAK020,1,2022,TKN,0.04,mg/L
DEP,HIL057,1,2022,TKN,0.04,mg/L
DEP,BOC075,1,2022,TKN,0.04,mg/L
DEP,BOC074,1,2022,TKN,0.04,mg/L
DEP,BOC075,1,2022,TKN,0.051,mg/L
DEP,BAK023,1,2022,TKN,0.04,mg/L
DEP,BOY098,7,2022,TKN,0.02984,mg/L
DEP,BAK028,8,2022,TKN,0.03077,mg/L
DEP,HIL061,8,2022,TKN,0.02984,mg/L
DEP,HIL054,8,2022,TKN,0.02984,mg/L
DEP,HIL052,1,2022,TKN,0.04,mg/L
DEP,JUP122,8,2022,TKN,0.05119,mg/L
DEP,ILW117,8,2022,TKN,0.02984,mg/L
DEP,BAK029,9,2022,TKN,0.02984,mg/L
DEP,PEV040,9,2022,TKN,0.02984,mg/L
DEP,BOC070,1,2022,TKN,0.04,mg/L
DEP,HIL058,2,2022,TKN,0.04,mg/L
DEP,STL163,1,2022,TKN,0.04,mg/L
DEP,HIL061,1,2022,TKN,0.04,mg/L
DEP,ILW112,8,2022,TKN,0.1347,mg/L
DEP,GOC002,8,2022,TKN,0.04872,mg/L
DEP,BOC078,6,2022,TKN,0.04595,mg/L
DEP,GOC001,6,2022,TKN,0.06915,mg/L
DEP,GOC001,6,2022,TKN,0.03978,mg/L
DEP,JUP128,6,2022,TKN,0.02984,mg/L
DEP,PEV053,9,2022,TKN,0.05068,mg/L
DEP,ILW118,4,2022,TKN,0.04,mg/L
DEP,GOC001,9,2022,TKN,0.05138,mg/L
DEP,PEV049,9,2022,TKN,0.07102,mg/L
DEP,ILW114,6,2022,TKN,0.03538,mg/L
DEP,HIL057,7,2022,TKN,0.02984,mg/L
DEP,BAK025,7,2022,TKN,0.04901,mg/L
DEP,JUP120,6,2022,TKN,0.02984,mg/L
DEP,BOY098,6,2022,TKN,0.02984,mg/L
DEP,ILW115,6,2022,TKN,0.02984,mg/L
DEP,GOC004,4,2022,TKN,0.042,mg/L
DEP,HIL053,4,2022,TKN,0.04,mg/L
DEP,GOC003,4,2022,TKN,0.04,mg/L
DEP,ILW118,1,2022,TKN,0.04,mg/L
DEP,PEV048,1,2022,TKN,0.04,mg/L
DEP,JUP127,1,2022,TKN,0.04,mg/L
DEP,JUP125,5,2022,TKN,0.02984,mg/L
DEP,ILW116,5,2022,TKN,0.1958,mg/L
DEP,ILW117,7,2022,TKN,0.02984,mg/L
DEP,BAK031,7,2022,TKN,0.02984,mg/L
DEP,STL167,7,2022,TKN,0.02984,mg/L
DEP,JUP126,7,2022,TKN,0.02984,mg/L
DEP,STL168,7,2022,TKN,0.03387,mg/L
DEP,GOC003,7,2022,TKN,0.03141,mg/L
DEP,BOY092,7,2022,TKN,0.08025,mg/L
DEP,BAK031,8,2022,TKN,0.02984,mg/L
DEP,BOY094,8,2022,TKN,0.02984,mg/L
DEP,ILW115,3,2022,TKN,0.04,mg/L
DEP,JUP128,8,2022,TKN,0.02984,mg/L
DEP,BOC073,3,2022,TKN,0.07,mg/L
DEP,BOY100,3,2022,TKN,0.04,mg/L
DEP,ILW115,3,2022,TKN,0.04,mg/L
DEP,ILW116,3,2022,TKN,0.04,mg/L
DEP,STL163,6,2022,TKN,0.02984,mg/L
DEP,STL166,6,2022,TKN,0.02984,mg/L
DEP,BOY096,6,2022,TKN,0.02984,mg/L
DEP,PEV041,2,2022,TKN,0.04,mg/L
DEP,GOC006,4,2022,TKN,0.041,mg/L
DEP,JUP128,9,2022,TKN,0.09001,mg/L
DEP,BOC078,7,2022,TKN,0.02984,mg/L
DEP,ILW118,8,2022,TKN,0.03722,mg/L
DEP,BOC076,6,2022,TKN,0.02984,mg/L
DEP,BAK021,7,2022,TKN,0.03424,mg/L
DEP,STL172,1,2022,TKN,0.047,mg/L
DEP,BOY096,8,2022,TKN,0.02984,mg/L
DEP,ILW116,8,2022,TKN,0.03674,mg/L
DEP,BAK025,6,2022,TKN,0.03869,mg/L
DEP,BAK020,7,2022,TKN,0.1163,mg/L
DEP,GOC015,5,2022,TKN,0.117,mg/L
DEP,GOC008,6,2022,TKN,0.02984,mg/L
DEP,ILW112,5,2022,TKN,0.02984,mg/L
DEP,GOC003,3,2022,TKN,0.041,mg/L
DEP,BAK025,2,2022,TKN,0.04,mg/L
DEP,BOC071,3,2022,TKN,0.04,mg/L
DEP,BOC073,3,2022,TKN,0.04,mg/L
DEP,STL171,1,2022,TKN,0.04,mg/L
DEP,STL168,9,2022,TKN,0.03676,mg/L
DEP,PEV050,7,2022,TKN,0.1738,mg/L
DEP,BAK022,5,2022,TKN,0.02984,mg/L
DEP,PEV044,3,2022,TKN,0.04,mg/L
DEP,PEV042,1,2022,TKN,0.04,mg/L
DEP,ILW114,5,2022,TKN,0.02984,mg/L
DEP,JUP120,2,2022,TKN,0.04,mg/L
DEP,ILW112,3,2022,TKN,0.04,mg/L
DEP,ILW113,3,2022,TKN,0.04,mg/L
DEP,PEV045,7,2022,TKN,0.02984,mg/L
DEP,PEV045,7,2022,TKN,0.02984,mg/L
DEP,GOC014,1,2022,TKN,0.701,mg/L
DEP,GOC001,1,2022,TKN,0.04,mg/L
DEP,BOC076,1,2022,TKN,0.04,mg/L
DEP,GOC013,1,2022,TKN,0.04,mg/L
DEP,HIL059,9,2022,TKN,0.1097,mg/L
DEP,GOC002,1,2022,TKN,0.04,mg/L
DEP,BOC082,1,2022,TKN,0.04,mg/L
DEP,GOC003,1,2022,TKN,0.04,mg/L
DEP,GOC014,8,2022,TKN,0.9694,mg/L
DEP,GOC012,4,2022,TKN,0.148,mg/L
DEP,GOC003,4,2022,TKN,0.04,mg/L
DEP,GOC006,4,2022,TKN,0.04,mg/L
DEP,BAK026,4,2022,TKN,0.04,mg/L
DEP,GOC011,4,2022,TKN,0.04,mg/L
DEP,BAK021,9,2022,TKN,0.0547,mg/L
DEP,ILW117,1,2022,TKN,0.04,mg/L
DEP,BOC078,8,2022,TKN,0.04293,mg/L
DEP,ILW114,9,2022,TKN,0.03712,mg/L
DEP,STL170,9,2022,TKN,0.02984,mg/L
DEP,BOY094,6,2022,TKN,0.02984,mg/L
DEP,JUP122,5,2022,TKN,0.02984,mg/L
DEP,BAK033,9,2022,TKN,0.1238,mg/L
DEP,JUP126,8,2022,TKN,0.02984,mg/L
DEP,BOY094,7,2022,TKN,0.02984,mg/L
DEP,BAK031,1,2022,TKN,0.04,mg/L
DEP,BAK023,8,2022,TKN,0.09577,mg/L
DEP,BAK020,9,2022,TKN,0.06457,mg/L
DEP,JUP124,9,2022,TKN,0.04646,mg/L
DEP,BAK024,1,2022,TKN,0.04,mg/L
DEP,HIL058,9,2022,TKN,0.06534,mg/L
DEP,ILW112,2,2022,TKN,0.04,mg/L
DEP,BAK030,2,2022,TKN,0.077,mg/L
DEP,BOC077,1,2022,TKN,0.04,mg/L
DEP,BOC071,1,2022,TKN,0.04,mg/L
DEP,BAK032,1,2022,TKN,0.04,mg/L
DEP,BAK026,1,2022,TKN,0.04,mg/L
DEP,HIL055,9,2022,TKN,0.06234,mg/L
DEP,BOC078,1,2022,TKN,0.04,mg/L
DEP,HIL056,5,2022,TKN,0.02984,mg/L
DEP,HIL051,5,2022,TKN,0.02984,mg/L
DEP,HIL051,5,2022,TKN,0.09697,mg/L
DEP,BAK022,5,2022,TKN,0.09379,mg/L
DEP,HIL056,5,2022,TKN,0.02984,mg/L
DEP,BOC072,8,2022,TKN,0.03566,mg/L
DEP,BOC074,9,2022,TKN,0.054,mg/L
DEP,HIL056,8,2022,TKN,0.02984,mg/L
DEP,BOY096,7,2022,TKN,0.02984,mg/L
DEP,BAK025,8,2022,TKN,0.03318,mg/L
DEP,GOC009,7,2022,TKN,0.05532,mg/L
DEP,BAK031,9,2022,TKN,0.04737,mg/L
DEP,BAK033,1,2022,TKN,0.04,mg/L
DEP,BOY093,7,2022,TKN,0.09786,mg/L
DEP,GOC010,7,2022,TKN,0.03695,mg/L
DEP,ILW111,5,2022,TKN,0.02984,mg/L
DEP,BOY091,7,2022,TKN,0.02984,mg/L
DEP,BOY090,7,2022,TKN,0.1275,mg/L
DEP,STL169,9,2022,TKN,0.1432,mg/L
DEP,GOC008,2,2022,TKN,0.04,mg/L
DEP,GOC007,6,2022,TKN,0.05781,mg/L
DEP,BOY091,6,2022,TKN,0.05025,mg/L
DEP,STL171,6,2022,TKN,0.02984,mg/L
DEP,ILW116,6,2022,TKN,0.0372,mg/L
DEP,STL166,6,2022,TKN,0.04155,mg/L
DEP,BOY100,6,2022,TKN,0.02984,mg/L
DEP,JUP129,1,2022,TKN,0.04,mg/L
DEP,ILW115,1,2022,TKN,0.043,mg/L
DEP,PEV040,1,2022,TKN,0.04,mg/L
DEP,STL161,2,2022,TKN,0.04,mg/L
DEP,STL163,2,2022,TKN,0.04,mg/L
DEP,JUP125,1,2022,TKN,0.04,mg/L
DEP,BOC073,2,2022,TKN,0.04,mg/L
DEP,BOC080,1,2022,TKN,0.04,mg/L
DEP,STL169,2,2022,TKN,0.04,mg/L
DEP,HIL058,1,2022,TKN,0.04,mg/L
DEP,GOC009,1,2022,TKN,0.04,mg/L
DEP,JUP121,5,2022,TKN,0.02984,mg/L
DEP,GOC010,1,2022,TKN,0.04,mg/L
DEP,BOC077,9,2022,TKN,0.09425,mg/L
DEP,BOY095,8,2022,TKN,0.03214,mg/L
DEP,STL167,2,2022,TKN,0.04,mg/L
DEP,BOC076,2,2022,TKN,0.04,mg/L
DEP,GOC008,4,2022,TKN,0.04,mg/L
DEP,BOY093,9,2022,TKN,0.02984,mg/L
DEP,ILW118,3,2022,TKN,0.04,mg/L
DEP,BOY099,9,2022,TKN,0.1256,mg/L
DEP,STL161,9,2022,TKN,0.3188,mg/L
DEP,STL169,5,2022,TKN,0.07396,mg/L
DEP,PEV042,9,2022,TKN,0.07672,mg/L
DEP,BOC076,9,2022,TKN,0.07011,mg/L
DEP,PEV045,3,2022,TKN,0.04,mg/L
DEP,PEV049,3,2022,TKN,0.04,mg/L
DEP,BOY093,9,2022,TKN,0.02984,mg/L
DEP,STL163,9,2022,TKN,0.08891,mg/L
DEP,GOC015,7,2022,TKN,0.277,mg/L
DEP,STL172,9,2022,TKN,0.0574,mg/L
DEP,BOY093,2,2022,TKN,0.04,mg/L
DEP,GOC007,7,2022,TKN,0.02984,mg/L
DEP,GOC007,7,2022,TKN,0.03007,mg/L
DEP,BOC071,5,2022,TKN,0.02984,mg/L
DEP,PEV048,2,2022,TKN,0.04,mg/L
DEP,BAK023,2,2022,TKN,0.04,mg/L
DEP,BAK020,6,2022,TKN,0.288,mg/L
DEP,JUP128,7,2022,TKN,0.02984,mg/L
DEP,BOY097,7,2022,TKN,0.02984,mg/L
DEP,JUP120,7,2022,TKN,0.1133,mg/L
DEP,BOC075,4,2022,TKN,0.04,mg/L
DEP,HIL054,4,2022,TKN,0.04,mg/L
DEP,BOC073,9,2022,TKN,0.04838,mg/L
DEP,BOC075,6,2022,TKN,0.02984,mg/L
DEP,JUP127,6,2022,TKN,0.02984,mg/L
DEP,HIL054,4,2022,TKN,0.04,mg/L
DEP,GOC003,9,2022,TKN,0.07337,mg/L
DEP,BAK021,9,2022,TKN,0.06815,mg/L
DEP,STL164,8,2022,TKN,0.06854,mg/L
DEP,GOC002,9,2022,TKN,0.06285,mg/L
DEP,HIL050,5,2022,TKN,0.02984,mg/L
DEP,BOY098,5,2022,TKN,0.02984,mg/L
DEP,ILW114,4,2022,TKN,0.04,mg/L
DEP,PEV043,9,2022,TKN,0.0443,mg/L
DEP,BOC070,9,2022,TKN,0.1152,mg/L
DEP,JUP123,8,2022,TKN,0.07192,mg/L
DEP,BOC079,2,2022,TKN,0.04,mg/L
DEP,GOC001,5,2022,TKN,0.0551,mg/L
DEP,HIL050,8,2022,TKN,0.03626,mg/L
DEP,BOC079,1,2022,TKN,0.04,mg/L
DEP,PEV044,2,2022,TKN,0.04,mg/L
DEP,PEV047,8,2022,TKN,0.0468,mg/L
DEP,PEV044,8,2022,TKN,0.02984,mg/L
DEP,STL165,9,2022,TKN,0.07192,mg/L
DEP,STL162,9,2022,TKN,0.08345,mg/L
DEP,STL165,9,2022,TKN,0.03867,mg/L
DEP,GOC010,7,2022,TKN,0.02984,mg/L
DEP,HIL057,8,2022,TKN,0.02984,mg/L
DEP,PEV048,7,2022,TKN,0.02984,mg/L
DEP,PEV046,1,2022,TKN,0.04,mg/L
DEP,HIL051,8,2022,TKN,0.02984,mg/L
DEP,BOC079,4,2022,TKN,0.04,mg/L
DEP,PEV046,8,2022,TKN,0.05037,mg/L
DEP,PEV046,8,2022,TKN,0.05254,mg/L
DEP,STL171,8,2022,TKN,0.1784,mg/L
DEP,GOC005,7,2022,TKN,0.02984,mg/L
DEP,PEV042,8,2022,TKN,0.02984,mg/L
DEP,BOC073,4,2022,TKN,0.04,mg/L
DEP,GOC008,2,2022,TKN,0.04,mg/L
DEP,BOY091,1,2022,TKN,0.04,mg/L
DEP,BOC078,2,2022,TKN,0.04,mg/L
DEP,PEV044,6,2022,TKN,0.02984,mg/L
DEP,STL166,7,2022,TKN,0.04223,mg/L
DEP,BAK021,3,2022,TKN,0.04,mg/L
DEP,BAK026,6,2022,TKN,0.02984,mg/L
DEP,PEV050,2,2022,TKN,0.418,mg/L
DEP,GOC010,4,2022,TKN,0.04,mg/L
DEP,PEV042,7,2022,TKN,0.02984,mg/L
DEP,BOC083,7,2022,TKN,0.02984,mg/L
DEP,PEV049,6,2022,TKN,0.02984,mg/L
DEP,JUP124,1,2022,TKN,0.04,mg/L
DEP,ILW116,1,2022,TKN,0.04,mg/L
DEP,HIL058,4,2022,TKN,0.04,mg/L
DEP,PEV051,4,2022,TKN,0.04,mg/L
DEP,HIL051,1,2022,TKN,0.04,mg/L
DEP,HIL060,1,2022,TKN,0.04,mg/L
DEP,HIL056,4,2022,TKN,0.04,mg/L
DEP,JUP123,4,2022,TKN,0.124,mg/L
DEP,STL168,2,2022,TKN,0.04,mg/L
DEP,BOC071,2,2022,TKN,0.04,mg/L
DEP,ILW116,2,2022,TKN,0.04,mg/L
DEP,BAK031,2,2022,TKN,0.04,mg/L
DEP,BAK025,3,2022,TKN,0.04,mg/L
DEP,JUP127,8,2022,TKN,0.04831,mg/L
DEP,PEV044,7,2022,TKN,0.02984,mg/L
DEP,HIL051,7,2022,TKN,0.02984,mg/L
DEP,HIL051,7,2022,TKN,0.02984,mg/L
DEP,BOC075,7,2022,TKN,0.0321,mg/L
DEP,PEV052,6,2022,TKN,0.03199,mg/L
DEP,STL168,8,2022,TKN,0.02984,mg/L
DEP,BOC073,8,2022,TKN,0.02984,mg/L
DEP,STL168,8,2022,TKN,0.05343,mg/L
DEP,JUP128,8,2022,TKN,0.07881,mg/L
DEP,PEV047,1,2022,TKN,0.04,mg/L
DEP,PEV044,1,2022,TKN,0.04,mg/L
DEP,JUP125,5,2022,TKN,0.02984,mg/L
DEP,PEV042,2,2022,TKN,0.04,mg/L
DEP,JUP122,6,2022,TKN,0.02984,mg/L
DEP,HIL052,5,2022,TKN,0.04542,mg/L
DEP,PEV046,9,2022,TKN,0.05134,mg/L
DEP,ILW118,6,2022,TKN,0.02984,mg/L
DEP,JUP124,8,2022,TKN,0.02984,mg/L
DEP,JUP124,8,2022,TKN,0.02984,mg/L
DEP,ILW110,8,2022,TKN,0.02984,mg/L
DEP,HIL052,9,2022,TKN,0.2175,mg/L
DEP,ILW113,8,2022,TKN,0.03441,mg/L
DEP,BOY091,8,2022,TKN,0.02984,mg/L
DEP,ILW113,8,2022,TKN,0.02984,mg/L
DEP,ILW113,9,2022,TKN,0.03736,mg/L
DEP,ILW119,6,2022,TKN,0.02984,mg/L
DEP,BAK029,7,2022,TKN,0.02984,mg/L
DEP,PEV044,2,2022,TKN,0.04,mg/L
DEP,BOY092,1,2022,TKN,0.04,mg/L
DEP,HIL054,9,2022,TKN,0.07637,mg/L
DEP,BOY096,2,2022,TKN,0.04,mg/L
DEP,HIL059,2,2022,TKN,0.04,mg/L
DEP,GOC006,7,2022,TKN,0.02984,mg/L
DEP,PEV040,7,2022,TKN,0.02984,mg/L
DEP,BAK024,2,2022,TKN,0.092,mg/L
DEP,BAK024,2,2022,TKN,0.04,mg/L
DEP,JUP124,3,2022,TKN,0.04,mg/L
DEP,BAK023,3,2022,TKN,0.04,mg/L
DEP,STL172,7,2022,TKN,0.02984,mg/L
DEP,ILW118,7,2022,TKN,0.02984,mg/L
DEP,STL166,5,2022,TKN,0.0459,mg/L
DEP,STL163,5,2022,TKN,0.02984,mg/L
DEP,JUP123,5,2022,TKN,0.02984,mg/L
DEP,GOC007,4,2022,TKN,0.04,mg/L
DEP,ILW111,5,2022,TKN,0.02984,mg/L
DEP,STL169,5,2022,TKN,0.1373,mg/L
DEP,BOY093,7,2022,TKN,0.02984,mg/L
DEP,BAK027,8,2022,TKN,0.03294,mg/L
DEP,GOC003,9,2022,TKN,0.05627,mg/L
DEP,PEV048,9,2022,TKN,0.08803,mg/L
DEP,PEV047,5,2022,TKN,0.02984,mg/L
DEP,STL171,8,2022,TKN,0.09438,mg/L
DEP,BOC079,8,2022,TKN,0.1019,mg/L
DEP,JUP121,2,2022,TKN,0.04,mg/L
DEP,BOY090,8,2022,TKN,0.1518,mg/L
DEP,STL164,6,2022,TKN,0.04178,mg/L
DEP,HIL055,6,2022,TKN,0.03744,mg/L
DEP,JUP121,4,2022,TKN,0.052,mg/L
DEP,BOY100,4,2022,TKN,0.065,mg/L
DEP,BOY096,4,2022,TKN,0.046,mg/L
DEP,BAK023,6,2022,TKN,0.1615,mg/L
DEP,GOC007,6,2022,TKN,0.02984,mg/L
DEP,BAK031,3,2022,TKN,0.04,mg/L
DEP,PEV042,6,2022,TKN,0.02984,mg/L
DEP,ILW115,7,2022,TKN,0.04236,mg/L
DEP,HIL056,6,2022,TKN,0.02984,mg/L
DEP,BOY100,8,2022,TKN,0.05459,mg/L
DEP,BAK027,2,2022,TKN,0.04,mg/L
DEP,PEV043,7,2022,TKN,0.02984,mg/L
DEP,BOC077,7,2022,TKN,0.02984,mg/L
DEP,JUP129,6,2022,TKN,0.02984,mg/L
DEP,PEV046,6,2022,TKN,0.02984,mg/L
DEP,BAK028,7,2022,TKN,0.02984,mg/L
DEP,PEV042,6,2022,TKN,0.1634,mg/L
DEP,BOC080,7,2022,TKN,0.2574,mg/L
DEP,BAK028,7,2022,TKN,0.02984,mg/L
DEP,GOC013,7,2022,TKN,0.02984,mg/L
DEP,BOC075,5,2022,TKN,0.02984,mg/L
DEP,BOC071,1,2022,TKN,0.04,mg/L
DEP,JUP128,9,2022,TKN,0.058,mg/L
DEP,BOC070,7,2022,TKN,0.0979,mg/L
DEP,JUP129,2,2022,TKN,0.04,mg/L
DEP,JUP127,2,2022,TKN,0.151,mg/L
DEP,JUP128,2,2022,TKN,0.04,mg/L
DEP,ILW114,7,2022,TKN,0.02984,mg/L
DEP,STL163,7,2022,TKN,0.02984,mg/L
DEP,JUP129,7,2022,TKN,0.02984,mg/L
DEP,STL164,5,2022,TKN,0.09045,mg/L
DEP,PEV044,9,2022,TKN,0.056,mg/L
DEP,HIL053,9,2022,TKN,0.1304,mg/L
DEP,JUP120,5,2022,TKN,0.05155,mg/L
DEP,STL165,5,2022,TKN,0.0368,mg/L
DEP,BAK025,3,2022,TKN,0.04,mg/L
DEP,GOC001,8,2022,TKN,0.05658,mg/L
DEP,BOY101,8,2022,TKN,0.03401,mg/L
DEP,JUP128,6,2022,TKN,0.02984,mg/L
DEP,BOC077,6,2022,TKN,0.02984,mg/L
DEP,BAK030,3,2022,TKN,0.133,mg/L
DEP,GOC011,3,2022,TKN,0.04,mg/L
DEP,BAK020,3,2022,TKN,0.042,mg/L
DEP,BAK032,3,2022,TKN,0.042,mg/L
DEP,JUP128,2,2022,TKN,0.04,mg/L
DEP,BOY100,2,2022,TKN,0.04,mg/L
DEP,HIL056,2,2022,TKN,0.04,mg/L
DEP,GOC009,5,2022,TKN,0.02984,mg/L
DEP,BOC083,9,2022,TKN,0.05841,mg/L
DEP,BOY100,7,2022,TKN,0.02984,mg/L
DEP,HIL057,2,2022,TKN,0.04,mg/L
DEP,BOY100,8,2022,TKN,0.02984,mg/L
DEP,JUP125,4,2022,TKN,0.06,mg/L
DEP,PEV053,7,2022,TKN,0.02984,mg/L
DEP,BOY096,7,2022,TKN,0.02984,mg/L
DEP,GOC001,7,2022,TKN,0.07098,mg/L
DEP,HIL056,8,2022,TKN,0.03621,mg/L
DEP,GOC008,8,2022,TKN,0.02984,mg/L
DEP,GOC005,8,2022,TKN,0.02984,mg/L
DEP,BOC081,7,2022,TKN,0.02984,mg/L
DEP,PEV043,7,2022,TKN,0.02984,mg/L
DEP,BOC082,7,2022,TKN,0.02984,mg/L
DEP,PEV041,7,2022,TKN,0.02984,mg/L
DEP,BOY099,1,2022,TKN,0.04,mg/L
DEP,BOC071,5,2022,TKN,0.02984,mg/L
DEP,GOC003,2,2022,TKN,0.04,mg/L
DEP,BOC079,1,2022,TKN,0.04,mg/L
DEP,BAK020,1,2022,TKN,0.04,mg/L
DEP,BOY095,5,2022,TKN,0.02984,mg/L
DEP,BOC073,4,2022,TKN,0.04,mg/L
DEP,BAK023,5,2022,TKN,0.02984,mg/L
DEP,PEV045,1,2022,TKN,0.04,mg/L
DEP,HIL063,1,2022,TKN,0.04,mg/L
DEP,PEV051,1,2022,TKN,0.112,mg/L
DEP,PEV050,1,2022,TKN,0.401,mg/L
DEP,JUP126,4,2022,TKN,0.074,mg/L
DEP,JUP122,9,2022,TKN,0.04128,mg/L
DEP,PEV050,8,2022,TKN,0.2088,mg/L
DEP,STL170,9,2022,TKN,0.03132,mg/L
DEP,ILW117,5,2022,TKN,0.02984,mg/L
DEP,GOC003,5,2022,TKN,0.04146,mg/L
DEP,ILW113,9,2022,TKN,0.04717,mg/L
DEP,BOY095,9,2022,TKN,0.03517,mg/L
DEP,JUP122,7,2022,TKN,0.0301,mg/L
DEP,BOC076,4,2022,TKN,0.04,mg/L
DEP,HIL052,6,2022,TKN,0.3398,mg/L
DEP,HIL056,1,2022,TKN,0.04,mg/L
DEP,HIL057,1,2022,TKN,0.04,mg/L
DEP,HIL062,1,2022,TKN,0.04,mg/L
DEP,JUP127,4,2022,TKN,0.064,mg/L
DEP,ILW110,6,2022,TKN,0.02984,mg/L
DEP,PEV044,8,2022,TKN,0.02984,mg/L
DEP,JUP129,8,2022,TKN,0.02984,mg/L
DEP,GOC003,3,2022,TKN,0.04,mg/L
DEP,GOC002,6,2022,TKN,0.1373,mg/L
DEP,PEV040,9,2022,TKN,0.06756,mg/L
DEP,GOC012,7,2022,TKN,0.02984,mg/L
DEP,GOC011,5,2022,TKN,0.02984,mg/L
DEP,PEV052,5,2022,TKN,0.02984,mg/L
DEP,PEV040,5,2022,TKN,0.02984,mg/L
DEP,GOC011,5,2022,TKN,0.02984,mg/L
DEP,PEV041,5,2022,TKN,0.02984,mg/L
DEP,GOC001,5,2022,TKN,0.05164,mg/L
DEP,PEV048,7,2022,TKN,0.02984,mg/L
DEP,JUP126,7,2022,TKN,0.05315,mg/L
DEP,BOY091,7,2022,TKN,0.02984,mg/L
DEP,PEV046,6,2022,TKN,0.02984,mg/L
DEP,PEV046,7,2022,TKN,0.04458,mg/L
DEP,GOC008,5,2022,TKN,0.05526,mg/L
DEP,BOY093,8,2022,TKN,0.02984,mg/L
DEP,PEV047,7,2022,TKN,0.02984,mg/L
DEP,BAK020,4,2022,TKN,0.052,mg/L
DEP,STL168,1,2022,TKN,0.05,mg/L
DEP,ILW114,8,2022,TKN,0.06626,mg/L
DEP,GOC015,4,2022,TKN,0.237,mg/L
DEP,ILW111,4,2022,TKN,0.04,mg/L
DEP,GOC002,4,2022,TKN,0.04,mg/L
DEP,BOC077,1,2022,TKN,0.09,mg/L
DEP,BOC070,1,2022,TKN,0.041,mg/L
DEP,BOC073,1,2022,TKN,0.04,mg/L
DEP,JUP125,1,2022,TKN,0.04,mg/L
DEP,STL164,1,2022,TKN,0.044,mg/L
DEP,ILW116,9,2022,TKN,0.04794,mg/L
DEP,HIL063,8,2022,TKN,0.1891,mg/L
DEP,GOC007,9,2022,TKN,0.08578,mg/L
DEP,BAK020,4,2022,TKN,0.04,mg/L
DEP,BOY099,7,2022,TKN,0.02984,mg/L
DEP,BOY098,7,2022,TKN,0.02984,mg/L
DEP,JUP120,9,2022,TKN,0.1494,mg/L
DEP,BOY098,5,2022,TKN,0.02984,mg/L
DEP,HIL057,5,2022,TKN,0.02984,mg/L
DEP,HIL055,5,2022,TKN,0.02984,mg/L
DEP,HIL053,5,2022,TKN,0.02984,mg/L
DEP,STL170,4,2022,TKN,0.04,mg/L
DEP,PEV044,5,2022,TKN,0.02984,mg/L
DEP,STL169,4,2022,TKN,0.056,mg/L
